entrezgene,hgnc_symbol
85293,KRTAP3-3
NA,
NA,
6343,SCT
NA,THAP9-AS1
NA,
55270,NUDT15
219493,OR5AR1
NA,RNU2-63P
NA,
100874014,NAV2-AS2
NA,RN7SL234P
55039,TRMT12
NA,
NA,
NA,
NA,MTRF1LP2
NA,
5725,PTBP1
5725,PTBP1
100616459,PTBP1
100616459,PTBP1
100313921,MIR548E
NA,NAV2-IT1
NA,RNA5SP295
NA,
NA,RNU6-417P
NA,LILRP1
NA,
NA,
NA,
NA,PSME2P2
NA,
79166,LILRP2
NA,RPL27AP
26045,LRRTM2
NA,
NA,
NA,
NA,
693230,MIR645
100616111,MIR4455
693153,MIR568
2281,FKBP1B
55821,ALLC
102723655,
NA,
4224,MEP1A
100861555,LINC00565
NA,
NA,
NA,ZNF849P
100616255,MIR4662B
NA,RNU6ATAC29P
NA,
NA,BNIP3P31
574495,MIR522
55634,KRBOX4
NA,
100130015,URAHP
NA,
102465537,MIR6891
5696,PSMB8
26797,SNORD52
NA,GGTA2P
NA,RPL37P23
9498,SLC4A8
NA,RPL34P34
NA,
574463,MIR519E
NA,RNU6-222P
2560,GABRB1
4940,OAS3
51305,KCNK9
NA,
NA,
NA,TAAR4P
100847040,MIR5704
NA,RNU6-335P
NA,
NA,
NA,RNU6-709P
26529,OR12D2
768217,MIR769
NA,RNU6-666P
NA,
388698,FLG2
NA,
135644,TRIM40
NA,RPS17P11
NA,
NA,
344787,ZNF860
NA,USP9YP26
NA,MFSD4BP1
79872,CBLL1
51206,GP6
283385,MORN3
NA,
NA,LINC01003
NA,RPSAP23
2794,GNL1
NA,
23367,LARP1
440225,NF1P9
NA,
NA,
NA,LARP1BP1
3783,KCNN4
NA,
NA,
377630,USP17L2
488,ATP2A2
5460,POU5F1
NA,
NA,BACH1-IT3
6819,SULT1C2
NA,
7263,TST
NA,
NA,TRBV19
NA,RPL5P10
NA,UBTFL10
51099,ABHD5
NA,
NA,
NA,MTND5P7
128209,KLF17
NA,MTCYBP5
55016,1-Mar
NA,
NA,
1850,DUSP8
NA,
NA,
NA,TRBV4-1
27020,NPTN
NA,RPL7AP61
NA,GUSBP12
NA,
NA,
80352,RNF39
NA,
NA,RNA5SP44
NA,CCNG1P1
NA,TRBV5-1
7367,UGT2B17
NA,
26233,FBXL6
NA,
80741,LY6G5C
NA,
NA,TRBV21-1
NA,
255631,COL24A1
8876,VNN1
392197,USP17L7
NA,
NA,
100505746,ITGB2-AS1
NA,
NA,
NA,
NA,SHFM1P1
NA,
NA,GK-AS1
NA,
9267,CYTH1
NA,
26039,SS18L1
NA,
8831,SYNGAP1
8831,SYNGAP1
100847012,SYNGAP1
100847012,SYNGAP1
NA,PRR13P2
3811,KIR3DL1
NA,
NA,TRBJ2-6
NA,
NA,
NA,
NA,MTND3P10
NA,CYP21A1P
55764,IFT122
221357,GSTA5
729442,GAGE12H
NA,LINC00355
NA,OR11H5P
3120,HLA-DQB2
342618,SLFN14
414765,HCG25
127833,SYT2
56851,EMC7
NA,DDTP1
NA,
221303,FAM162B
NA,TPST2P1
389658,FAM150A
NA,
673,BRAF
NA,CSNK1A1P1
NA,
284346,ZNF575
NA,
3139,HLA-L
NA,
NA,PGBD4P1
NA,
NA,
81545,FBXO38
NA,
NA,
NA,
6297,SALL2
NA,
120863,DEPDC4
100132341,CLUHP3
57492,ARID1B
NA,RPS26P8
NA,
4166,CHST6
NA,TNXA
NA,
248,ALPI
51150,SDF4
4798,NFRKB
NA,
56104,PCDHGB1
10876,EDDM3A
8520,HAT1
NA,
5778,PTPN7
NA,
NA,CRYM-AS1
114791,TUBGCP5
5138,PDE2A
4245,MGAT1
760,CA2
NA,
NA,CYCSP40
81570,CLPB
6494,SIPA1
53347,UBASH3A
155400,NSUN5P1
NA,PDCL3P5
5494,PPM1A
5693,PSMB5
9904,RBM19
NA,
440087,SMCO3
6046,BRD2
56681,SAR1A
NA,ABCD1P3
222235,FBXL13
NA,
200958,MUC20
51114,ZDHHC9
NA,HIGD1AP1
84126,ATRIP
NA,
203245,NAIF1
3141,HLCS
92579,G6PC3
2516,NR5A1
NA,
150737,TTC30B
115201,ATG4A
101928989,MIR4300HG
NA,
254950,KRTAP15-1
53336,CPXCR1
NA,CBX3P6
6202,RPS8
NA,
NA,
NA,MTCO1P45
NA,
NA,
NA,
NA,
NA,HAUS1P1
NA,SMPD4P2
NA,SEPT7P6
NA,LINC00863
10667,FARS2
NA,
NA,
347127,SPATA31D5P
NA,
55125,CEP192
23495,TNFRSF13B
NA,
NA,NUTM2D
389860,PAGE2B
NA,
3850,KRT3
NA,
NA,
102724323,
8870,IER3
51512,GTSE1
100289473,
56905,C15orf39
143279,HECTD2
5671,PSG3
NA,
101928358,
285766,
NA,DTX2P1
375519,GJB7
2626,GATA4
8471,IRS4
NA,
5090,PBX3
NA,
115703,ARHGAP33
10663,CXCR6
4654,MYOD1
836,CASP3
NA,
170680,PSORS1C2
NA,IGHV1-3
101929066,
10282,BET1
8846,ALKBH1
4207,BORCS8-MEF2B
105378732,
150221,RIMBP3C
8874,ARHGEF7
79166,LILRP2
NA,
NA,HLA-W
1803,DPP4
NA,
NA,OR4A9P
NA,
494143,CHAC2
7332,UBE2L3
NA,
22866,CNKSR2
60370,AVPI1
4241,MELTF
55286,C4orf19
NA,
150094,SIK1
100507463,PSMB8-AS1
NA,
NA,
NA,
6778,STAT6
7165,TPD52L2
NA,
100132464,FAM99B
79884,MAP9
3202,HOXA5
NA,CYP4F34P
NA,
NA,
23331,TTC28
51569,UFM1
NA,
91319,DERL3
NA,CROCCP4
NA,
NA,
439934,LINC00575
NA,SNX18P26
51138,COPS4
NA,RPEP3
84879,MFSD2A
7163,TPD52
NA,
252953,TTTY21
252953,TTTY21
100101115,TTTY21
100101115,TTTY21
NA,
55857,KIZ
55610,VPS50
50852,TRAT1
222663,SCUBE3
NA,
84061,MAGT1
NA,
102724159,
25777,SUN2
11156,PTP4A3
10314,LANCL1
11322,TMC6
60682,SMAP1
4947,OAZ2
NA,RPS4XP14
146433,IL34
375056,MIA3
NA,
9130,FAM50A
9689,BZW1
56977,STOX2
51092,SIDT2
55667,DENND4C
947,CD34
6222,RPS18
NA,
NA,OR2AF1P
NA,RPL23AP86
2053,EPHX2
NA,LINC00694
NA,
643664,SLC35G6
161142,FAM71D
10480,EIF3M
1312,COMT
1312,COMT
100616414,COMT
100616414,COMT
225,ABCD2
83445,GSG1
4818,NKG7
NA,
4862,NPAS2
4595,MUTYH
100132708,CYP4F30P
85014,TMEM141
NA,SERPINA3
NA,
NA,
NA,
57089,ENTPD7
100873920,NHS-AS1
NA,
547,KIF1A
NA,
NA,SPTLC1P3
NA,
55379,LRRC59
729877,TBC1D3H
NA,
NA,
50837,TAS2R7
NA,
80700,UBXN6
NA,
414778,HCG17
NA,FXNP1
NA,CYCSP5
NA,
NA,
391723,HELT
NA,CICP5
55801,IL26
NA,
201514,ZNF584
9088,PKMYT1
NA,
5308,PITX2
57587,CFAP97
NA,
1033,CDKN3
9314,KLF4
NA,SEPT14P2
NA,RPL23AP88
8890,EIF2B4
4686,NCBP1
65991,FUNDC2
124872,B4GALNT2
NA,HIST1H2APS2
10434,LYPLA1
NA,
146849,CCDC42
NA,
23598,PATZ1
NA,BTF3P5
256691,MAMDC2
79065,ATG9A
NA,
NA,
NA,
NA,
NA,RPS20P20
NA,
84659,RNASE7
65244,SPATS2
NA,
339327,ZNF546
240,ALOX5
NA,
54813,KLHL28
NA,IGHV3-37
NA,PDCL3P1
1814,DRD3
NA,
1740,DLG2
100616176,MIR4708
100616264,MIR4527
100422911,MIR500B
NA,
NA,RNU7-159P
65108,MARCKSL1
NA,
390502,SERPINA2
29123,ANKRD11
9270,ITGB1BP1
NA,
NA,
NA,
84498,FAM120B
6203,
23036,ZNF292
10006,ABI1
219453,OR8K5
NA,HNRNPCP3
23516,SLC39A14
100505724,KRTAP9-7
NA,
123803,NTAN1
NA,STK19B
NA,
NA,
NA,SIRPAP1
22898,DENND3
NA,
NA,
NA,
NA,
NA,
NA,
NA,
85360,SYDE1
NA,
10879,SMR3B
2556,GABRA3
NA,
NA,RNU6-263P
NA,
6368,CCL23
NA,
NA,RNA5SP45
90379,DCAF15
NA,OFD1P15Y
NA,
NA,
3781,KCNN2
NA,LINC00362
NA,
NA,
NA,ANXA2P2
5621,PRNP
3240,HP
100302159,MIR548F3
NA,
NA,
9971,NR1H4
3809,KIR2DS4
NA,
NA,CFTRP1
NA,
442914,MIR369
NA,RNA5SP509
390038,OR51D1
NA,RAD17P1
100169764,RNA5S13
NA,
NA,PPP1R2P6
100302273,MIR1254-1
NA,
197370,NSMCE1
NA,WASF5P
NA,
NA,
85569,GALP
NA,
NA,RN7SL854P
83868,TTTY13
NA,
NA,
NA,
3812,KIR3DL2
NA,DUXAP2
NA,
100302209,MIR1185-2
100033426,SNORD116-14
NA,
NA,RN7SL580P
NA,
NA,USP8P1
204801,NLRP11
NA,
257,ALX3
100033453,SNORD115-15
57829,ZP4
101927023,
NA,RNA5SP110
490,ATP2B1
NA,RNA5SP349
NA,CYCSP6
NA,KRTAP5-14P
119749,OR4C46
NA,
NA,RNU4-88P
677801,SNORA14A
NA,
51069,MRPL2
NA,
NA,RNU6-1052P
5279,PIGC
NA,RN7SKP51
NA,
NA,RNA5SP79
563,AZGP1
NA,OR7E59P
NA,RNU6-332P
NA,
58530,LY6G6D
NA,RNU1-35P
339978,
NA,
NA,
NA,
NA,
NA,TGIF1P1
NA,
NA,
NA,
125,ADH1B
NA,
100126343,MIR874
147965,FAM98C
1769,DNAH8
NA,
NA,
102466203,MIR6874
NA,
NA,
100036565,SNORD115-28
54064,LINC00160
84973,SNHG7
NA,RN7SL452P
6311,ATXN2
170961,ANKRD24
NA,RNU6-1298P
NA,MYO15B
NA,
63897,HEATR6
NA,RNA5SP371
NA,
NA,SNORD3D
NA,
NA,
NA,RNU6-261P
NA,HLA-H
NA,
145216,LINC00637
4285,MIPEP
83693,HSDL1
NA,RNU6-878P
102465691,MIR7154
NA,
724024,MIR654
407056,MIR99B
51121,RPL26L1
100422942,MIR3133
NA,RNA5SP519
NA,KRT18P14
442911,MIR346
NA,
NA,RNU6-1129P
4855,NOTCH4
102466104,MIR6090
NA,RNU4-12P
NA,
NA,RNU6-714P
NA,
NA,
NA,
NA,TVP23CP1
NA,
NA,
NA,
NA,
100506385,LINC01426
101928708,
NA,SNORA58
11336,EXOC3
NA,RNY1P4
NA,C2orf48
NA,RN7SKP96
NA,
NA,
221960,CCZ1B
NA,
10376,TUBA1B
NA,RNU1-79P
NA,
23416,KCNH3
32,ACACB
9437,NCR1
NA,
9729,KIAA0408
3107,HLA-C
143458,LDLRAD3
5618,PRLR
9553,MRPL33
199704,ZNF585A
NA,PSMA6P4
NA,
NA,
NA,RBMY2DP
NA,OCIAD1-AS1
6557,SLC12A1
80818,ZNF436
3135,HLA-G
NA,
NA,PPIAP31
90665,TBL1Y
9406,ZRANB2
NA,
57057,TBX20
26164,MTG2
50853,VILL
51361,HOOK1
NA,TRIM26BP
92255,LMBRD2
9019,MPZL1
107,ADCY1
7073,TIAL1
5470,PPEF2
NA,
NA,OR9G3P
NA,ZNF346-IT1
NA,
7409,VAV1
NA,LINC01077
NA,
NA,
NA,
9694,EMC2
11040,PIM2
NA,
102725191,
55544,RBM38
23567,ZNF346
NA,NPM1P46
NA,PHBP2
390110,ACCSL
NA,OR7E11P
NA,FDPSP8
NA,
NA,
57037,ANKMY2
8504,PEX3
83877,TM2D2
NA,OR51H2P
151174,
NA,
283189,OR9G4
NA,
148362,BROX
NA,
NA,
NA,
NA,
283254,HARBI1
5977,DPF2
28952,CCDC22
119765,OR4B1
26269,FBXO8
9669,EIF5B
29980,DONSON
NA,
1118,CHIT1
6046,BRD2
NA,MIF-AS1
NA,
55049,C19orf60
79581,SLC52A2
619351,LINC00589
NA,
1774,DNASE1L1
NA,
NA,FGF12-AS2
56658,TRIM39
56658,TRIM39
202658,TRIM39
202658,TRIM39
221191,PRSS54
55705,IPO9
NA,OR7E109P
388572,
51326,ARL17B
51326,ARL17B
51326,ARL17B
100506084,ARL17B
100506084,ARL17B
100506084,ARL17B
100996709,ARL17B
100996709,ARL17B
100996709,ARL17B
NA,
NA,
101928886,
NA,RPS15P5
NA,ST13P15
NA,
NA,SNRPFP4
NA,
NA,OR10D3
NA,
NA,
3117,HLA-DQA2
3117,HLA-DQA2
3118,HLA-DQA2
3118,HLA-DQA2
102546294,
257044,C1orf101
NA,
101059948,
55638,SYBU
NA,E2F6P1
NA,
NA,
1773,DNASE1
333929,SNAI3
NA,PDCL2P1
55024,BANK1
100288687,DUX4
NA,
NA,
152579,SCFD2
23327,NEDD4L
51060,TXNDC12
NA,
NA,IGHV3-38
NA,GSTO3P
391002,PRAMEF8
57532,NUFIP2
1975,EIF4B
NA,TRBV2
NA,
1041,CDSN
NA,RPL3P2
NA,RPL5P4
139135,PASD1
NA,
79986,ZNF702P
726,CAPN5
NA,
NA,
54976,C20orf27
NA,
NA,
90411,MCFD2
NA,DDX18P1
100131496,
NA,
NA,
NA,
NA,GSTA10P
55647,RAB20
NA,
NA,
NA,
NA,
NA,
NA,
NA,HMGB1P3
NA,
3665,IRF7
NA,GDF5OS
NA,
54700,RRN3
NA,
NA,
NA,HLA-DPA2
388115,C15orf52
NA,
101928259,PHKA1-AS1
NA,LINC01509
80213,TM2D3
2593,GAMT
4976,OPA1
NA,
1674,DES
NA,
79078,C1orf50
122509,IFI27L1
57687,VAT1L
NA,SETP12
NA,OR9G2P
653583,PHLDB3
58472,SQRDL
3117,HLA-DQA1
NA,API5P1
NA,
9884,LRRC37A
NA,
NA,
79932,KIAA0319L
NA,RPL12P38
7001,PRDX2
10896,OCLM
6242,RTKN
160762,CCDC63
NA,KYNUP3
27445,PCLO
NA,
NA,OR7E22P
23271,CAMSAP2
10865,ARID5A
NA,
3805,KIR2DL4
NA,
NA,
314,AOC2
NA,PRAMEF22
NA,
146279,TEKT5
282890,ZNF311
NA,ITPKB-IT1
NA,HNRNPCL4
503639,DUXAP9
NA,RPL23AP89
11107,PRDM5
NA,
NA,ZMYM4-AS1
10537,UBD
26525,IL36RN
NA,
NA,
NA,RPL7AP65
NA,ITPKB-AS1
NA,
125893,ZNF816
NA,GAPDHP17
NA,UBQLN1P1
8200,GDF5
NA,
10668,CGRRF1
337882,KRTAP19-1
5023,P2RX1
NA,
NA,
NA,FABP5P13
NA,
NA,BCRP7
NA,
NA,LINC01076
101927755,
51144,HSD17B12
NA,
8793,TNFRSF10D
6443,SGCB
NA,
54820,NDE1
54820,NDE1
619553,NDE1
619553,NDE1
56000,NXF3
NA,
NA,CICP23
58490,RPRD1B
8541,PPFIA3
NA,TRAV40
904,CCNT1
153328,SLC25A48
NA,HLA-U
284099,C17orf78
6853,SYN1
55745,AP5M1
116441,TM4SF18
79154,DHRS11
253512,SLC25A30
NA,IMPDH1P6
480,ATP1A4
121512,FGD4
NA,
NA,
147007,TMEM199
147007,TMEM199
100616388,TMEM199
100616388,TMEM199
768239,PSAPL1
NA,
NA,
83659,TEKT1
482,ATP1B2
NA,BRD2-IT1
30010,NXPH1
NA,TCEB2P1
NA,ACTG1P23
NA,
NA,
5965,RECQL
9283,GPR37L1
NA,
1439,CSF2RB
80308,FLAD1
NA,
NA,
NA,
7200,TRH
727940,RHOXF2B
NA,
NA,
NA,EIF1P4
NA,
NA,ABHD17AP7
NA,
NA,
NA,
NA,
3805,KIR2DL4
NA,
NA,
28512,NKIRAS1
NA,LINC00371
NA,OR4B2P
NA,
55900,ZNF302
NA,
NA,C8orf17
3804,KIR2DL3
29113,C6orf15
NA,
550631,CCDC157
2189,FANCG
NA,
3804,KIR2DL3
3824,KLRD1
NA,DDR1-AS1
255324,EPGN
NA,
NA,
50486,G0S2
6327,SCN2B
85409,NKD2
100506686,IQCH-AS1
NA,
NA,AKAP8P1
NA,
55080,TAPBPL
390616,ANKRD34C
51761,ATP8A2
NA,EIF5AP4
NA,
NA,IMPDH1P4
NA,LINC01424
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,RBMY2XP
4978,OPCML
101930114,
NA,
79772,MCTP1
7249,TSC2
NA,FTLP6
NA,
4332,MNDA
NA,ANKRD30BP3
NA,
NA,ARPP21-AS1
387266,KRTAP5-3
NA,SETP14
80820,EEPD1
3809,KIR2DS4
9656,MDC1
100506068,DACT3-AS1
NA,VN2R1P
10975,UQCR11
NA,DNM1P34
NA,
347517,RAB41
8287,USP9Y
NA,ZBTB12BP
NA,
NA,
NA,
9933,PUM3
378951,RBMY1J
3003,GZMK
101927286,
NA,
170679,PSORS1C1
8224,SYN3
90550,MCU
6565,SLC15A2
6424,SFRP4
NA,
374969,SVBP
NA,
NA,RPL30P6
101928386,
23086,EXPH5
NA,
NA,
10906,TRAFD1
NA,
NA,RPSAP40
3294,HSD17B2
NA,
NA,ODF2-AS1
65250,C5orf42
55619,DOCK10
65080,MRPL44
NA,
63941,NECAB3
NA,
140894,CNBD2
NA,
NA,SNRPEP8
NA,
NA,
NA,
NA,NOS2P2
84218,TBC1D3F
7098,TLR3
NA,
NA,RPL37P25
1677,DFFB
NA,
60343,FAM3A
NA,
NA,
NA,
NA,
NA,RPL21P41
91775,NXPE3
NA,
NA,
246,ALOX15
NA,ANKRD34C-AS1
NA,
NA,NF1P5
3116,HLA-DPB2
NA,
202781,PAXIP1-AS1
NA,MTCO1P46
57095,PITHD1
NA,
NA,
NA,
NA,RPL23AP63
51666,ASB4
100507463,PSMB8-AS1
100287226,ZNF729
NA,
389376,SFTA2
NA,
NA,
9374,PPT2
NA,
NA,
10417,SPON2
NA,KIR2DP1
NA,
NA,OR4C7P
22914,KLRK1
22914,KLRK1
100528032,KLRK1
100528032,KLRK1
NA,
NA,
NA,
NA,
5863,RGL2
101927718,DSG1-AS1
3810,KIR2DS5
NA,PPP1R2P1
NA,POLD2P1
728642,CDK11A
5898,RALA
29933,GPR132
NA,
NA,GPR53P
3122,HLA-DRA
25842,ASF1A
NA,
3093,UBE2K
7625,ZNF74
NA,
NA,
NA,
83642,
NA,
128497,SPATA25
55149,MTPAP
55149,MTPAP
102466227,MTPAP
102466227,MTPAP
NA,
390084,OR56A5
NA,
NA,IGLV3-30
105379030,
158471,PRUNE2
NA,VN2R17P
NA,NMNAT1P2
NA,
NA,
285672,SREK1IP1
57819,LSM2
NA,CTHRC1P1
283576,ZDHHC22
8940,TOP3B
NA,
NA,
NA,
51162,EGFL7
NA,
NA,RPL12P44
NA,SLC2A13P1
NA,
NA,YBX2P1
NA,
166929,SGMS2
NA,
101929010,SIRPG-AS1
9956,HS3ST2
7123,CLEC3B
NA,
494470,RNF165
NA,RPL37P10
57122,NUP107
NA,
NA,CCDC18-AS1
NA,
NA,TUBB8P7
NA,
NA,
NA,
118491,CFAP70
51471,NAT8B
337975,KRTAP20-1
5696,PSMB8
101928238,
NA,
NA,
84231,TRAF7
101927987,
401164,LINC01060
NA,
165257,C1QL2
NA,
79969,ATAT1
64805,P2RY12
NA,
53615,MBD3
220980,TMEM72-AS1
NA,OR4R2P
NA,
2561,GABRB2
NA,OLA1P2
NA,OR4A4P
4882,NPR2
NA,OR8I1P
NA,TOMM20P1
NA,SNX6P1
NA,MTND5P2
101926978,LINC01111
NA,PCNPP2
51160,VPS28
284695,ZNF326
9885,OSBPL2
NA,
1163,CKS1B
153218,SPINK13
NA,
3305,HSPA1L
106478970,HTR3E-AS1
NA,
339059,
120935,CCDC38
NA,RPL7P18
101926918,GTF2IP12
5068,REG3A
51301,GCNT4
NA,
NA,RPL3P6
NA,OR5G5P
NA,
104326191,LINC01336
5175,PECAM1
NA,
100887750,MRPS31P5
145270,PRIMA1
NA,
90874,ZNF697
101928748,
NA,
23259,DDHD2
79703,C11orf80
NA,
NA,TCEB2P4
404770,SPATA31B1P
552853,
NA,OR5G3
NA,
NA,SNX29P2
NA,
NA,
NA,
NA,
114134,SLC2A13
NA,
NA,
11103,KRR1
148156,ZNF558
3176,HNMT
4700,NDUFA6
106478956,MDC1-AS1
220323,OAF
NA,
5564,PRKAB1
NA,SERPINB8P1
3032,HADHB
NA,
116983,ACAP3
NA,
79187,FSD1
5270,SERPINE2
4170,MCL1
3861,KRT14
NA,
57526,PCDH19
NA,OR7E115P
10609,P3H4
5255,PHKA1
NA,DCLRE1CP1
NA,
NA,
55784,MCTP2
NA,KRTAP9-10P
55207,ARL8B
9184,BUB3
NA,
1302,COL11A2
NA,
9146,HGS
NA,
57369,GJD2
342977,NANOS3
55800,SCN3B
NA,TRMT112P5
NA,CCNT2P1
254028,
51548,SIRT6
9590,AKAP12
NA,
5961,PRPH2
NA,NDUFA6-AS1
NA,
NA,
51550,CINP
6168,RPL37A
NA,
101929128,
162963,ZNF610
646892,SH2D7
NA,
NA,
NA,
8148,TAF15
NA,PTP4A1P4
NA,
27299,ADAMDEC1
4343,MOV10
NA,
NA,RPL5P17
NA,
158880,USP51
427,ASAH1
9422,ZNF264
9027,NAT8
11006,LILRB4
NA,
79857,
10713,USP39
284241,
NA,DPRXP5
221458,KIF6
89849,ATG16L2
64398,MPP5
NA,TBL1XR1-AS1
NA,
54897,CASZ1
NA,
NA,
729025,SLC15A5
89944,GLB1L2
83896,KRTAP3-1
NA,
5366,PMAIP1
NA,
NA,TCP1P1
NA,
84072,HORMAD1
27254,CSDC2
NA,
164237,WFDC13
83640,FAM103A1
140564,APOBEC3D
100240728,
57157,PHTF2
NA,HCG15
NA,
391107,OR10K2
119764,OR4X2
NA,THAP12P2
NA,OR4A3P
NA,EIF1P3
NA,SUB1P2
NA,RPL12P13
23025,UNC13A
NA,
NA,OR4A2P
NA,
85440,DOCK7
146712,B3GNTL1
391003,PRAMEF18
NA,
NA,TUBB4BP3
NA,
NA,ZNF528-AS1
2171,FABP5
NA,HMGN2P32
53342,IL17D
8302,KLRC4
NA,
5058,PAK1
NA,
NA,
2744,GLS
64224,HERPUD2
83446,CCDC70
388561,ZNF761
83861,RSPH3
9196,KCNAB3
255928,SYT14
NA,
NA,
NA,BMPR1APS2
NA,
2709,GJB5
10425,ARIH2
NA,
NA,
25782,RAB3GAP2
NA,
51652,CHMP3
50854,C6orf48
157855,KCNU1
114548,NLRP3
53339,BTBD1
9936,CD302
NA,
3383,ICAM1
6948,TCN2
56301,SLC7A10
NA,IGBP1P1
137196,CCDC26
NA,BTF3P8
90806,ANGEL2
2768,GNA12
NA,
NA,CHCHD4P4
NA,KIR2DS3
49860,CRNN
5465,PPARA
728190,NUTM2A-AS1
83715,ESPN
117195,MRGPRX3
NA,
100507436,MICA
122706,PSMB11
NA,
NA,
NA,
NA,
NA,RPL18AP2
2935,GSPT1
NA,EIF4A2P4
NA,
NA,
NA,
NA,
NA,
140687,GCNT7
60385,TSKS
23506,GLTSCR1L
NA,
925,CD8A
105371184,
3055,HCK
22948,CCT5
NA,
NA,
7940,LST1
57622,LRFN1
126549,ANKLE1
NA,
219473,OR8K3
NA,MTCO2P31
84992,PIGY
NA,
NA,
6704,SPRR2E
NA,
NA,B3GNT2P1
NA,FSCN1P1
NA,RPS4XP5
NA,NANOGNBP2
NA,
79608,RIC3
NA,
NA,
440051,KRTAP5-11
54753,ZNF853
NA,
NA,
NA,
85315,PAQR8
NA,TMPOP2
NA,KRT18P9
100996939,PYURF
NA,
2630,GBAP1
NA,SPRR2C
NA,
445329,SULT1A4
445329,SULT1A4
105369243,SULT1A4
105369243,SULT1A4
NA,
NA,
NA,MUC21
5191,PEX7
57409,MIF4GD
115557,ARHGEF25
101927455,TMEM108-AS1
728040,
NA,
10610,ST6GALNAC2
359948,IRF2BP2
NA,
5256,PHKA2
6001,RGS10
100861468,LINC00492
NA,
100422960,MIR3179-1
NA,TRBV7-2
374899,ZNF829
282991,BLOC1S2
101929086,LINC01447
NA,HNRNPA1P72
NA,
NA,
NA,
NA,
105378614,
101928137,
NA,
NA,
284358,MAMSTR
NA,RPS3AP41
NA,
200350,FOXD4L1
283116,TRIM49B
128312,HIST3H2BB
NA,FAM8A2P
NA,
NA,
57827,C6orf47
NA,KRTAP20-4
2962,GTF2F1
NA,
NA,THAP5P1
NA,MTND2P2
NA,
57674,RNF213
NA,
NA,
64146,PDF
NA,
120796,OR56A1
NA,SMPD4P1
NA,
NA,
NA,IGHVII-60-1
NA,
NA,
NA,
23179,RGL1
NA,
NA,
283165,KIRREL3-AS3
282775,OR5J2
NA,
84944,MAEL
1540,CYLD
NA,TSPY18P
84266,ALKBH7
NA,NPIPP1
642658,SCX
NA,RPL35AP4
NA,OR6J1
6606,SMN2
6606,SMN2
6607,SMN2
6607,SMN2
100130889,PSORS1C3
197259,MLKL
23287,AGTPBP1
NA,
140258,KRTAP13-1
NA,RPS20P31
3107,HLA-C
102724593,
NA,ST13P21
3736,KCNA1
5148,PDE6G
84690,SPATA22
NA,
65009,NDRG4
NA,
NA,
101929484,LINC01615
8572,PDLIM4
NA,
NA,
100507423,MKNK1-AS1
253559,CADM2
NA,
NA,RPL32P1
NA,
NA,CCL3P1
NA,
NA,
NA,RNPS1P1
NA,
25934,NIPSNAP3A
NA,
NA,
NA,
55172,DNAAF2
100302243,MIR1972-1
NA,CYP4F62P
9928,KIF14
NA,IGKV1OR1-1
NA,RN7SL820P
55319,TMA16
NA,UBE2R2-AS1
NA,
NA,
55714,TENM3
730130,TMEM229A
NA,
147798,TMC4
121504,HIST4H4
NA,
348174,CLEC18A
6729,SRP54
375748,ERCC6L2
NA,NPM1P31
NA,
NA,STK24P1
NA,
NA,AOX2P
113510,HELQ
NA,ATP5HP1
1993,ELAVL2
NA,
128611,ZNF831
NA,
NA,
141,ADPRH
NA,EIF4BP1
84572,GNPTG
102725254,
51327,AHSP
NA,
NA,
NA,
81533,ITFG1
NA,
NA,
NA,
449493,DEFA10P
3119,HLA-DQB1
NA,
NA,
NA,
NA,
NA,RPL17P50
NA,OR52N3P
NA,
NA,
NA,RN7SKP200
29994,BAZ2B
NA,RNU6-172P
NA,
50511,SYCP3
114794,
100126307,MIR892B
2023,ENO1
NA,RNU7-104P
1058,CENPA
NA,
NA,RN7SL824P
NA,
NA,RN7SKP145
NA,
7439,BEST1
NA,
NA,
119678,OR52E2
NA,
NA,OR7E159P
NA,ATP6V0CP2
NA,RNA5SP160
83401,ELOVL3
692213,SNORD110
NA,
NA,RNA5SP282
NA,
NA,FAM86GP
NA,COX5BP1
26778,SNORA70
8557,TCAP
NA,
NA,RN7SL828P
100616456,MIR4476
NA,
NA,
NA,RNU5A-2P
728118,NUTM2A
NA,OSBPL9P1
NA,
NA,RNU6-1258P
NA,RNU6-507P
NA,RNU6-45P
105379374,
692233,SNORD117
NA,
406892,MIR100
NA,RNA5SP96
100302157,MIR1185-1
55760,DHX32
NA,
NA,
NA,HCG24
NA,RNU4ATAC8P
767581,SNORD114-5
NA,
NA,
NA,GTF2IP8
11197,WIF1
NA,RNU4-33P
NA,SNORD14B
NA,
101928132,
NA,
9824,ARHGAP11A
NA,RN7SL513P
NA,MTCO3P19
NA,RN7SL850P
NA,
NA,
5770,PTPN1
NA,
NA,
NA,
NA,
10647,SCGB1D2
NA,
NA,
NA,
NA,RN7SL385P
1463,NCAN
NA,
NA,
6637,SNRPG
NA,
NA,RNU6-1318P
NA,RNU6-904P
767,CA8
7772,ZNF229
654322,SNORA13
NA,
NA,RN7SL377P
NA,PKMP4
NA,
NA,
NA,
344807,CD200R1L
NA,
NA,
NA,
406926,MIR135A2
NA,RN7SL45P
9133,CCNB2
NA,
NA,
NA,
407000,MIR218-1
724025,MIR655
414245,
442908,MIR340
2074,ERCC6
NA,
NA,LINC00415
100302208,MIR1253
NA,
NA,RNU1-67P
NA,
441864,TARM1
NA,
NA,
NA,
NA,UBA52P8
NA,
